,game,arena,stage,agent,human_data_type,alpha,TV
985,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,early,ours-depth3,should,0.5,0.5564331037883362
986,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,early,expert,should,0.5,0.7278608791385281
987,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,early,random,should,0.5,0.5832535885167464
988,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,intermediate,ours,should,0.5,0.22105522551942633
989,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,intermediate,ours-depth3,should,0.5,0.22105263315586332
990,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,intermediate,expert,should,0.5,0.22105263157894744
991,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,intermediate,random,should,0.5,0.5999999999999999
992,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,late,ours,should,0.5,0.3506883776445468
993,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,late,ours-depth3,should,0.5,0.35068837764454686
994,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,late,expert,should,0.5,0.5263157894736841
995,"5.0*5.0*4 pieces in a row wins. The first player can place 2 pieces as their first move, while the second player can only place 1 piece as their first move.",01JNKQWN8KNDR8115DYGWF39E4,late,random,should,0.5,0.5263157894736841
996,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,early,ours,should,0.6,0.5015505064084507
997,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,early,ours-depth3,should,0.6,0.4874451305087132
998,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,early,expert,should,0.6,0.5306883487344248
999,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,early,random,should,0.6,0.6681922196796345
1000,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,intermediate,ours,should,0.6,0.48715020058601316
1001,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,intermediate,ours-depth3,should,0.6,0.4010214139405063
1002,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,intermediate,expert,should,0.6,0.4850907195948813
1003,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,intermediate,random,should,0.6,0.6053915275994867
1004,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,late,ours,should,0.6,0.5724709179773115
1005,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,late,ours-depth3,should,0.6,0.572514612531121
1006,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,late,expert,should,0.6,0.5748538011695907
1007,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JN6YKMXAGXM4Y2XDFFR6V486,late,random,should,0.6,0.5748538011695906
1008,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,early,ours,should,0.6,0.43028229807426566
1009,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,early,ours-depth3,should,0.6,0.4457465795591502
1010,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,early,expert,should,0.6,0.6430361599415759
1011,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,early,random,should,0.6,0.6502415458937205
1012,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,intermediate,ours,should,0.6,0.4282130637606238
1013,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,intermediate,ours-depth3,should,0.6,0.4503185498986468
1014,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,intermediate,expert,should,0.6,0.6598566308243732
1015,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,intermediate,random,should,0.6,0.5652329749103943
1016,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,late,ours,should,0.6,0.5511885069724072
1017,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,late,ours-depth3,should,0.6,0.5511885069724072
1018,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,late,expert,should,0.6,0.4652777777777778
1019,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPQ8A1PX4FKW8CBF7VEXAH,late,random,should,0.6,0.46527777777777773
1020,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,early,ours,should,0.6,0.40070676835624763
1021,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,early,ours-depth3,should,0.6,0.39618770543032
1022,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,early,expert,should,0.6,0.7665898171560624
1023,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,early,random,should,0.6,0.7453527435610297
1024,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,intermediate,ours,should,0.6,0.5620235832017634
1025,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,intermediate,ours-depth3,should,0.6,0.5777905642909691
1026,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,intermediate,expert,should,0.6,0.6072471924419104
1027,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,intermediate,random,should,0.6,0.6488721804511275
1028,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,late,ours,should,0.6,0.5853672729149213
1029,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,late,ours-depth3,should,0.6,0.6188108861675699
1030,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,late,expert,should,0.6,0.6464237516869091
1031,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JP0K6SCE585ZCXCPV14MYHXD,late,random,should,0.6,0.6580296896086365
1032,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,early,ours,should,0.6,0.3678399603901034
1033,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,early,ours-depth3,should,0.6,0.4005298436331442
1034,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,early,expert,should,0.6,0.8135058279648548
1035,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,early,random,should,0.6,0.6571808510638292
1036,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,intermediate,ours,should,0.6,0.528148315234172
1037,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,intermediate,ours-depth3,should,0.6,0.5283502820000985
1038,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,intermediate,expert,should,0.6,0.5283536585365853
1039,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,intermediate,random,should,0.6,0.5091463414634148
1040,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,late,ours,should,0.6,0.5383829847403798
1041,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,late,ours-depth3,should,0.6,0.5461332870093929
1042,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,late,expert,should,0.6,0.6547297297297299
1043,"7.0*7.0*4 pieces in a row wins. However, a player cannot win by making a diagonal row. Only horizontal and vertical rows count.",01JNEPMGWSJ5MXNX1PWT5BQ5J3,late,random,should,0.6,0.4817567567567569
1044,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,early,ours,should,0.6,0.1577308168738908
1045,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,early,ours-depth3,should,0.6,0.07686451357149465
1046,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,early,expert,should,0.6,0.07916666666666662
1047,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,early,random,should,0.6,0.4833333333333333
1048,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,intermediate,ours,should,0.6,0.10430602472763258
1049,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,intermediate,ours-depth3,should,0.6,0.07524190170112863
1050,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,intermediate,expert,should,0.6,0.07708333333333328
1051,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,intermediate,random,should,0.6,0.3791666666666667
1052,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,late,ours,should,0.6,0.03317266816975854
1053,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,late,ours-depth3,should,0.6,0.03317266816975855
1054,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,late,expert,should,0.6,0.033333333333333375
1055,3.0*3.0*3 pieces in a row wins.,01JNM84H10EVHYQFQXGR8GXKBX,late,random,should,0.6,0.26666666666666666
1056,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,early,ours,should,0.6,0.25501330292653246
1057,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,early,ours-depth3,should,0.6,0.12016389295609022
1058,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,early,expert,should,0.6,0.46157875457875447
1059,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,early,random,should,0.6,0.12783882783882788
1060,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,intermediate,ours,should,0.6,0.43781845470920633
1061,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,intermediate,ours-depth3,should,0.6,0.17413965230353662
1062,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,intermediate,expert,should,0.6,0.42282051282051275
1063,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,intermediate,random,should,0.6,0.16794871794871802
1064,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,late,ours,should,0.6,0.04204124545850142
1065,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,late,ours-depth3,should,0.6,0.042041245458501415
1066,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,late,expert,should,0.6,0.2333333333333333
1067,3.0*3.0*3 pieces in a row wins.,01JNKQWN8KNDR8115DYGWF39E4,late,random,should,0.6,0.23333333333333334
1068,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,early,ours,should,0.6,0.1670710557265341
1069,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,early,ours-depth3,should,0.6,0.06754815461834963
1070,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,early,expert,should,0.6,0.06989247311827951
1071,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,early,random,should,0.6,0.4849462365591398
1072,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,intermediate,ours,should,0.6,0.12776032580290136
1073,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,intermediate,ours-depth3,should,0.6,0.07880372965811787
1074,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,intermediate,expert,should,0.6,0.08064516129032252
1075,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,intermediate,random,should,0.6,0.4048387096774194
1076,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,late,ours,should,0.6,0.1671289684109512
1077,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,late,ours-depth3,should,0.6,0.26870541130236425
1078,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,late,expert,should,0.6,0.1058404118150259
1079,3.0*3.0*3 pieces in a row wins.,01JP0K7E3C1HNYSCGXJPQANC1R,late,random,should,0.6,0.1989247311827957
1080,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,early,ours,should,0.6,0.3588306694007316
1081,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,early,ours-depth3,should,0.6,0.2781999988139982
1082,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,early,expert,should,0.6,0.35441164531564795
1083,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,early,random,should,0.6,0.2995951417004049
1084,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,intermediate,ours,should,0.6,0.20313919487401716
1085,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,intermediate,ours-depth3,should,0.6,0.20517322552844328
1086,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,intermediate,expert,should,0.6,0.5204678362573099
1087,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,intermediate,random,should,0.6,0.3192982456140351
1088,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,late,ours,should,0.6,0.2922673495832858
1089,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,late,ours-depth3,should,0.6,0.23239317576513455
1090,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,late,expert,should,0.6,0.5642105263157895
1091,4.0*4.0*3 pieces in a row loses.,01JP0PXFYK8HTKWWTBPK1RJ6YF,late,random,should,0.6,0.2631578947368421
1092,4.0*4.0*3 pieces in a row loses.,01JNHCPXAPTJPC0J7C5416E63M,early,ours,should,0.6,0.2654713646349629
